ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,,,,,G. E. Holmes,,,Barnhouse,,Concert Band,,False,BAR013051500AR,Intermezzo,,Primrose,https://www.musicshopeurope.fr/primrose-bar013051500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7525
,,,,, Casto,,,Barnhouse,Marche,Concert Band,,False,BAR013051400AR,March,,The Irish Brigade,https://www.musicshopeurope.fr/the-irish-brigade-bar013051400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7525
,,,,,J.J. Richards,,,Barnhouse,Marche,Concert Band,,False,BAR013051300AR,March,,Rameses,https://www.musicshopeurope.fr/rameses-bar013051300ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7525
,,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,4.0,False,BAR013051200AR,March,,Wanderlust,https://www.musicshopeurope.fr/wanderlust-bar013051200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7525
,,,,,G. E. Holmes,,,Barnhouse,,Concert Band,,False,BAR013051100AR,Morceau Characteristic,,Incense,https://www.musicshopeurope.fr/incense-bar013051100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7525
,,,,, Rockwell,,,Barnhouse,,Concert Band,,False,BAR013051000AR,Serenade,,Cloud Light,https://www.musicshopeurope.fr/cloud-light-bar013051000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7525
,,,,,Karl L. King,,,Barnhouse,,Concert Band,2.5,False,BAR013050900AR,Overture,,The Iron Count,https://www.musicshopeurope.fr/the-iron-count-bar013050900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7525
,,,,,George D. Barnard,,,Barnhouse,,Concert Band,,False,BAR013054900AR,Overture,,Prince Royal,https://www.musicshopeurope.fr/prince-royal-bar013054900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,Karl L. King,,,Barnhouse,,Concert Band,4.0,False,BAR013054800AR,Serenade,,A Night in June,https://www.musicshopeurope.fr/a-night-in-june-bar013054800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,Karl L. King,,,Barnhouse,Valse,Concert Band,3.5,False,BAR013054700AR,Waltz,,Spirit of Springtime,https://www.musicshopeurope.fr/spirit-of-springtime-bar013054700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,Karl L. King,,,Barnhouse,,Concert Band,4.0,False,BAR013054600,Overture,,Princess of India,https://www.musicshopeurope.fr/princess-of-india-bar013054600?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,G. E. Holmes,,,Barnhouse,Marche,Concert Band,,False,BAR013054500AR,March,,Minstrel Days,https://www.musicshopeurope.fr/minstrel-days-bar013054500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,, Kiefer,,,Barnhouse,,Concert Band,,False,BAR013054400AR,Porto Rican Dance,,El Dorado,https://www.musicshopeurope.fr/el-dorado-bar013054400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,, Casto,,,Barnhouse,Marche,Concert Band,,False,BAR013054300AR,March,,Victor Emmanuel,https://www.musicshopeurope.fr/victor-emmanuel-bar013054300ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,, Kiefer,,,Barnhouse,Marche,Concert Band,,False,BAR013054200AR,March,,The Drill Master,https://www.musicshopeurope.fr/the-drill-master-bar013054200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,D. Godfrey,,,Karl L. King,,,Barnhouse,Marche,Concert Band,4.0,False,BAR013054100,March,,Garland Entrée,https://www.musicshopeurope.fr/garland-entr%c3%a9e-bar013054100?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,Karl L. King,,,Barnhouse,,Concert Band,3.0,False,BAR013054000AR,Dirge,,Remembrance,https://www.musicshopeurope.fr/remembrance-bar013054000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,, Kiefer,,,Barnhouse,Marche,Concert Band,,False,BAR013053900AR,Funeral March,,Last Rest,https://www.musicshopeurope.fr/last-rest-bar013053900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,George D. Barnard,,,Barnhouse,Valse,Concert Band,,False,BAR013053800AR,Waltzes,,In Love's Domain,https://www.musicshopeurope.fr/in-love-s-domain-bar013053800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,George D. Barnard,,,Barnhouse,,Concert Band,,False,BAR013053700AR,Medley Overture,,The Empire,https://www.musicshopeurope.fr/the-empire-bar013053700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,Karl L. King,,,Barnhouse,,Concert Band,2.5,False,BAR013053600AR,Galop,,Homestretch,https://www.musicshopeurope.fr/homestretch-bar013053600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,Karl L. King,,,Barnhouse,Valse,Concert Band,2.5,False,BAR013053500AR,Waltz,,Belle Isle,https://www.musicshopeurope.fr/belle-isle-bar013053500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,Karl L. King,,,Barnhouse,,Concert Band,2.5,False,BAR013053400AR,Schottische,,Wild Rose,https://www.musicshopeurope.fr/wild-rose-bar013053400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7550
,,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,2.5,False,BAR013052400AR,March,,The Centaur,https://www.musicshopeurope.fr/the-centaur-bar013052400ar
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013057400AR,March,,Collegian,https://www.musicshopeurope.fr/collegian-bar013057400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013057300AR,March,,Pass It Along,https://www.musicshopeurope.fr/pass-it-along-bar013057300ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013057200AR,March,,The Kick Off,https://www.musicshopeurope.fr/the-kick-off-bar013057200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013057100AR,March,,Little Traveler,https://www.musicshopeurope.fr/little-traveler-bar013057100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013057000AR,March,,Counterpoint,https://www.musicshopeurope.fr/counterpoint-bar013057000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056900AR,March,,The Director General,https://www.musicshopeurope.fr/the-director-general-bar013056900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056800AR,March,,The Fritz,https://www.musicshopeurope.fr/the-fritz-bar013056800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056700AR,March,,The American Leader,https://www.musicshopeurope.fr/the-american-leader-bar013056700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056600AR,March,,The Progressive American,https://www.musicshopeurope.fr/the-progressive-american-bar013056600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056500AR,March,,On the Firing Line,https://www.musicshopeurope.fr/on-the-firing-line-bar013056500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056400AR,March,,Our Mascot,https://www.musicshopeurope.fr/our-mascot-bar013056400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056300AR,March,,The Outlook,https://www.musicshopeurope.fr/the-outlook-bar013056300ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056200AR,March,,The Boy Scouts,https://www.musicshopeurope.fr/the-boy-scouts-bar013056200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056100AR,March,,Path of Honor,https://www.musicshopeurope.fr/path-of-honor-bar013056100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013056000AR,March,,Quality Plus,https://www.musicshopeurope.fr/quality-plus-bar013056000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7575
,,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,2.5,False,BAR013052300AR,March,,Royal Hussars,https://www.musicshopeurope.fr/royal-hussars-bar013052300ar
,,,,,George D. Barnard,,,Barnhouse,,Concert Band,,False,BAR013054900AR,Overture,,Prince Royal,https://www.musicshopeurope.fr/prince-royal-bar013054900ar
,1914,,,,Karl L. King,,,Barnhouse,,Concert Band,3.5,False,BAR013060000AR,Serenade,,Eventide,https://www.musicshopeurope.fr/eventide-bar013060000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,,,,Karl L. King,,,Barnhouse,,Concert Band,3.5,False,BAR013059900AR,Song for Trombone,,Solitude,https://www.musicshopeurope.fr/solitude-bar013059900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,,,,Karl L. King,,,Barnhouse,,Concert Band,3.5,False,BAR013059800,,,Georgia Girl,https://www.musicshopeurope.fr/georgia-girl-bar013059800?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,,,,Karl L. King,,,Barnhouse,,Concert Band,3.5,False,BAR013059700AR,Intermezzo,,Wyoming Days,https://www.musicshopeurope.fr/wyoming-days-bar013059700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,3.5,False,BAR013059600AR,March,,Knight Errant,https://www.musicshopeurope.fr/knight-errant-bar013059600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,3.5,False,BAR013059500AR,March,,Troubador,https://www.musicshopeurope.fr/troubador-bar013059500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,3.5,False,BAR013059400AR,March,,Alcazar,https://www.musicshopeurope.fr/alcazar-bar013059400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,3.5,False,BAR013059300AR,March,,Niagara Maid,https://www.musicshopeurope.fr/niagara-maid-bar013059300ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,3.5,False,BAR013059200AR,March,,Mercury,https://www.musicshopeurope.fr/mercury-bar013059200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,3.5,False,BAR013059100AR,March,,The Discriminator,https://www.musicshopeurope.fr/the-discriminator-bar013059100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1915,,,,Fred Jewell,,,Barnhouse,Marche,Concert Band,,False,BAR013059000AR,March,,Old Home Guards,https://www.musicshopeurope.fr/old-home-guards-bar013059000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1915,,,,G. E. Holmes,,,Barnhouse,Marche,Concert Band,,False,BAR013058900AR,March,,Above the Clouds,https://www.musicshopeurope.fr/above-the-clouds-bar013058900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1915,,,,G. E. Holmes,,,Barnhouse,Valse,Concert Band,,False,BAR013058800AR,Waltz,,Spirit of the Dance,https://www.musicshopeurope.fr/spirit-of-the-dance-bar013058800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,1914,George D. Barnard,,,,,,Barnhouse,,Concert Band,,False,BAR013058600AR,Grand Sacred Selection,,Love and Loyalty,https://www.musicshopeurope.fr/love-and-loyalty-bar013058600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7600
,,,,,Karl L. King,,,Barnhouse,Marche,Concert Band,2.5,False,BAR013052200AR,March,,Apollo,https://www.musicshopeurope.fr/apollo-bar013052200ar
,,,,,Karl L. King,,,Barnhouse,,Concert Band,4.0,False,BAR013054800AR,Serenade,,A Night in June,https://www.musicshopeurope.fr/a-night-in-june-bar013054800ar
,1915,,,,Karl L. King,,,Barnhouse,Valse,Concert Band,4.0,False,BAR013062500AR,Waltz,,Persian Moonlight,https://www.musicshopeurope.fr/persian-moonlight-bar013062500ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915,,,, Kiefer,,,Barnhouse,Marche,Concert Band,,False,BAR013062400AR,March,,Indiana Guards,https://www.musicshopeurope.fr/indiana-guards-bar013062400ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915,,,, Baxter,,,Barnhouse,Marche,Concert Band,,False,BAR013062300AR,March,,Atlanta,https://www.musicshopeurope.fr/atlanta-bar013062300ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915,,,,Karl L. King,,,Barnhouse,,Concert Band,4.0,False,BAR013062200AR,Overture,,Invincible,https://www.musicshopeurope.fr/invincible-bar013062200ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915,,,,G. E. Holmes,,,Barnhouse,,Concert Band,3.0,False,BAR013062100AR,Spanish Serenade,,Visions of Madrid,https://www.musicshopeurope.fr/visions-of-madrid-bar013062100ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915,,,,Karl L. King,,,Barnhouse,,Concert Band,3.5,False,BAR013062000AR,Oriental Intermezzo,,Arabian Nights,https://www.musicshopeurope.fr/arabian-nights-bar013062000ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915,,,,Clay Smith,,,Barnhouse,,Concert Band,,False,BAR013061900AR,Reverie,,Imogene,https://www.musicshopeurope.fr/imogene-bar013061900ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915,,,,Karl L. King,,,Barnhouse,,Concert Band,3.5,False,BAR013061800AR,,,Selection From Prince Charming,https://www.musicshopeurope.fr/selection-from-prince-charming-bar013061800ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915,,,, Hazel,,,Barnhouse,,Concert Band,,False,BAR013061700AR,,,Forget-Me-Not Reverie,https://www.musicshopeurope.fr/forget-me-not-reverie-bar013061700ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915, Worrell,,,,,,Barnhouse,,Concert Band,,False,BAR013061600AR,,,Chopin's Funeral March,https://www.musicshopeurope.fr/chopin-s-funeral-march-bar013061600ar?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
,1915,George D. Barnard,,,,,,Barnhouse,,Concert Band,,False,BAR013061500,,,"Dixie - Maryland, My Maryland - Bonnie Blue Flag",https://www.musicshopeurope.fr/dixie-maryland-my-maryland-bonnie-blue-flag-bar013061500?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d7625
