ISMN          ,annee_sortie ,arrangeur         ,artiste           ,collection                     ,compositeur                     ,description                                                                                                                                                                                                                                                                                                    ,duree    ,edition                         ,genre                        ,instrumentation                     ,niveau ,partie_euro ,ref_editeur     ,sous_titre                                                  ,style     ,titre                                        ,url
9790365226757 ,        2023 ,                  ,                  ,Beriato Concert Works          ,Bert Appermont                  ,"Cette œuvre est fondée sur cinq chansons populaires issues de diverses cultures. Chacune apporte son propre caractère et un climat bien distinct, formant ainsi un voyage musical à travers le monde :  Evening Rise  (Amérique),  Lo Yisa Goy  (Israël),  Sakura  (Japon),  Finnegans Wake  (Irlande) et "   ,00:07:50 ,Beriato Music Publishing        ,Pièce de concert             ,Orchestre d'Harmonie                ,   3.5 ,True        ,BMP23011743     ,Folk Songs from Around the World                            ,Folk      ,Evening Rise                                 ,https://www.musicshopeurope.fr/evening-rise-bmp23011743?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f
              ,             ,Stephen Roberts   ,                  ,                               ,Eric Levisalles                 ,"Ameno est tiré du premier album du groupe Era, sorti en 1997 et vendu plus de deux millions d’exemplaires. Les sonorités sont de style « New Age », agrémentées d’un langage souvent imaginaire, proche du latin, le tout restituant une ambiancemédiévale qui a valu au groupe Era les succès qu’on lui"     ,00:03:52 ,Difem Publisher                 ,                             ,Concert Band and Mixed Choir        ,   3.0 ,True        ,DIF118145       ,includes 25 choir parts                                     ,          ,Ameno                                        ,https://www.musicshopeurope.fr/ameno-dif118145?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f
              ,        2024 ,Paul Murtha       ,                  ,Discovery Plus Concert Band    ,                                ,"Originally a hit for the pop group Aqua in 1997, this peppy and instantly recognized tune found its way into the movie “Barbie” as the background track for the song “Barbie World.” Here's a fun version for younger bands."                                                                                 ,         ,Hal Leonard                     ,"TV, Film, Comédie musicale" ,Orchestre d'Harmonie                ,   2.0 ,True        ,HL04008520      ,                                                            ,Concert   ,Barbie Girl                                  ,https://www.musicshopeurope.fr/barbie-girl-hl04008520?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f
              ,             ,                  ,                  ,                               ,Ted Parson                      ,                                                                                                                                                                                                                                                                                                               ,         ,Editions Marc Reift             ,                             ,Orchestre d'Harmonie et Chœur       ,   3.0 ,True        ,EMR10718        ,                                                            ,          ,Motherless Child                             ,https://www.musicshopeurope.fr/motherless-child-emr10718?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f
9790365225941 ,        2019 ,                  ,                  ,Beriato Flex-Band Series       ,Filip Ceunen                    ,"D’Artagnan , une nouvelle petite pièce écrite pour quatre parties et destinée aux jeunes orchestres, est la suite d’une œuvre précédente de la même série,  The Three Musketeers . C’est une commande du 1-1-1 orchestra workshop de Wehr, en Allemagne, où elle a été créée le 5 mai 2019 lors d’une"        ,00:02:20 ,Beriato Music Publishing        ,Musique légère originale     ,4-Part Flexible Band and Opt. Piano ,   2.0 ,True        ,BMP19014701     ,                                                            ,          ,D'Artagnan                                   ,https://www.musicshopeurope.fr/d-artagnan-bmp19014701?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
9790035057230 ,        2008 ,Naohiro Iwai      ,                  ,New Sounds for Concert Band    ,"Bill Conti,Carol Connors"      ,"Bill Conti a composé les musiques de nombreuses productions hollywoodiennes ou séries télévisées américaines. Récompensé par un Oscar pour la musique du film  L'Étoffe des Héros , il est pourtant entré dans l’histoire du cinéma avec le célébrissime thème  Gonna Fly Now  extrait du film culte  Rocky " ,00:05:00 ,De Haske Publications           ,"TV, Film, Comédie musicale" ,Orchestre d'Harmonie                ,   4.0 ,True        ,DHP 1084437-010 ,                                                            ,Rock      ,Gonna Fly Now (Theme From Rocky)             ,https://www.musicshopeurope.fr/gonna-fly-now-theme-from-rocky-dhp%201084437--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        2019 ,Paul Murtha       ,                  ,Young Concert Band             ,                                ,"Includes Assassin's Creed III (Main Title), Bratja (Brothers), Dragonborn (Skyrim Theme), Sadness and Sorrow and Baba Yetu."                                                                                                                                                                                  ,00:06:50 ,Hal Leonard                     ,                             ,Orchestre d'Harmonie                ,   3.0 ,True        ,HL04006032      ,                                                            ,Concert   ,Epic Gaming Themes                           ,https://www.musicshopeurope.fr/epic-gaming-themes-hl04006032?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        2014 ,Michael Sweeney   ,Pharrell Williams ,Discovery Concert Band         ,Pharrell Williams               ,"Il est rare que le titre d’une chanson décrive aussi bien sa musique ! Le méga-succès de Pharrell Williams avait été enregistré pour le film  Despicable Me 2  (Moi, moche et méchant 2), mais il connaît une deuxième vie sur internet, classé parmiles meilleurs titres du palmarès. Il suffit de"          ,00:02:00 ,Hal Leonard                     ,Disney                       ,Orchestre d'Harmonie                ,   1.0 ,True        ,HL04003962      ,from Despicable Me 2                                        ,Film/TV   ,Happy                                        ,https://www.musicshopeurope.fr/happy-hl04003962?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        2004 ,                  ,                  ,MusicWorks Grade 2             ,Jay Bocook                      ,"MusicWorks - Grade 2 As the title implies, here is a dynamic work for band with plenty of Latin excitement and drive. Contrast and variety is provided in the melodic middle section, then the piece roars to a powerful conclusion. Impressive sounds for young groups! (2:20)"                              ,         ,Hal Leonard                     ,Musique latine               ,Concert Band                        ,   2.0 ,False       ,HL04002200      ,                                                            ,          ,Aztec Fire                                   ,https://www.musicshopeurope.fr/aztec-fire-hl04002200?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        2019 ,Matt Conaway      ,                  ,MusicWorks Grade 4             ,Christopher Tin                 ,"Sogno di Volare  est le fameux thème musical du jeu vidéo Civilization VI, tiré de la série de longue date, Civilization. Cette puissante adaptation, directement extraite de la version originale, est compatible avec l’arrangement pour chœur du compositeur. Qu’elle soit jouée par un orchestre avec ou" ,00:04:00 ,Hal Leonard                     ,                             ,Orchestre d'Harmonie                ,   4.0 ,True        ,HL04005915      ,from Civilization VI                                        ,Concert   ,Sogno di Volare                              ,https://www.musicshopeurope.fr/sogno-di-volare-hl04005915?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
9790365226146 ,        2020 ,                  ,                  ,Beriato Concert Works          ,Bert Appermont                  ,"Noah’s Ark  (1997) a recueilli un grand succès sur la scène internationale des orchestres d’harmonie, faisant de Bert Appermont une star dont la musique est maintenant interprétée et enregistrée dans le monde entier. Fasciné par les histoires et les sagas, il décida de combiner plusieurs histoires"   ,00:15:35 ,Beriato Music Publishing        ,Pièce de concert             ,Orchestre d'Harmonie                ,   4.0 ,True        ,BMP20011708     ,                                                            ,          ,The Book of Genesis                          ,https://www.musicshopeurope.fr/the-book-of-genesis-bmp20011708?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
9790035239230 ,        2018 ,Wolfgang Wössner  ,Toto              ,Ovation Series                 ,"David Paich,Jeff Porcaro"      ,"Lorsque les membres du groupe rock TOTO écrivaient  Africa , ils considéraient l’abandonner sans l’ajouter l’album final étant donné qu’il leur avait fallu tellement longtemps pour mettre la touche finale la mélodie. Ils ne pouvaient pas se douter alors que cette chanson allait devenir un tel succès" ,00:03:55 ,Mitropa Music                   ,Pop & rock                   ,Orchestre d'Harmonie                ,   3.0 ,True        ,2143-18-010 M   ,as performed by Toto                                        ,          ,Africa                                       ,https://www.musicshopeurope.fr/africa-2143--18--010%20m?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        2018 ,Michael Brown     ,                  ,Young Concert Band             ,"Benj Pasek,Justin Paul"        ,"Conçu par l’équipe des auteurs-compositeurs de  Dear Evan Hansen  et de  La La Land , le film musical  The Greatest Showman  est basé sur l’histoire vraie de P.T. Barnum, interprété par Hugh Jackman. Cet arrangement de l’hymne puissant du film sera un spectacle dynamique vos concerts."                ,         ,Hal Leonard                     ,"TV, Film, Comédie musicale" ,Orchestre d'Harmonie                ,   3.0 ,True        ,HL04005443      ,                                                            ,Film/TV   ,This Is Me (from The Greatest Showman)       ,https://www.musicshopeurope.fr/this-is-me-from-the-greatest-showman-hl04005443?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        1994 ,John Higgins      ,                  ,Young Concert Band             ,"Elton John,Hans Zimmer"        ,"Le Roi Lion  restera le long métrage d’animation le plus apprécié du public, jeune, adolescent ou… plus gé. En novembre 2011, sortiront le DVD et Blu-Ray du film avec toutes sortes de bonus. Pour les fans de Simba, Nala, Pumbaa et Timon, John Higgins a adapté les thèmes les plus connus du film (Be"   ,         ,Hal Leonard                     ,Disney                       ,Orchestre d'Harmonie                ,   3.0 ,True        ,HL20523032      ,Music from the Motion Picture Soundtrack                    ,Film/TV   ,The Lion King                                ,https://www.musicshopeurope.fr/the-lion-king-hl20523032?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
9790035243626 ,        2019 ,Takashi Hoshide   ,                  ,New Sounds for Concert Band    ,                                ,Le film  The Greatest Showman  est un des plus grands succès de ces dernières années. Cet arrangement extraordinaire de Takashi Hoshide comporte quatre mouvements bien distincts qui vous permettent de choisir entre eux pour votre prochain concert.                                                        ,00:08:50 ,De Haske Publications           ,"TV, Film, Comédie musicale" ,Orchestre d'Harmonie                ,   3.5 ,True        ,DHP 1196173-010 ,The Greatest Show - Never Enough - This is Me - From Now On ,          ,Suite from The Greatest Showman              ,https://www.musicshopeurope.fr/suite-from-the-greatest-showman-dhp%201196173--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        2017 ,Michael Brown     ,                  ,Young Concert Band             ,                                ,"Durant les trois dernières décennies, Hans Zimmer a composé plusieurs des thèmes de fi lm les plus dynamiques et mémorables. Avec des styles allant de l’agitation et de l’intensité des idées plus tendres ou fantaisistes, voici un superbe medley de concert qui contient des mélodies connues comme "     ,         ,Hal Leonard                     ,Pièce de concert             ,Orchestre d'Harmonie                ,   3.0 ,True        ,HL04005026      ,                                                            ,Concert   ,Hans Zimmer: Movie Milestones                ,https://www.musicshopeurope.fr/hans-zimmer-movie-milestones-hl04005026?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
9790035200421 ,        2011 ,Lorenzo Bocci     ,                  ,"DHP Pop, Film and Show"       ,Ennio Morricone                 ,"La légendaire mélodie The Ecstasy of Gold vient auréoler le point culminant du film Le Bon, la brute et le truand. Ce film clôture la célèbre Trilogie de l’homme sans nom dont les précédents films sont Pour une poignée de dollars, Et pour quelques dollars de plus. la demande du réalisateur Sergio"    ,00:03:15 ,De Haske Publications           ,"TV, Film, Comédie musicale" ,Orchestre d'Harmonie                ,   3.0 ,True        ,DHP 1114972-010 ,"from The Good, The Bad and The Ugly"                       ,          ,The Ecstasy of Gold                          ,https://www.musicshopeurope.fr/the-ecstasy-of-gold-dhp%201114972--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        2010 ,Johnnie Vinson    ,James Brown       ,Discovery Concert Band         ,James Brown                     ,"Écrite en 1964 par James Brown, cette chanson fut enregistrée et sortie l’année suivante. Cet immense classique du répertoire funk ne saurait manquer la programmation de votre prochain concert car il apportera votre jeune orchestre et son public,la touche de bonne humeur nécessaire toute prestation." ,00:01:50 ,Hal Leonard                     ,Pop & rock                   ,Orchestre d'Harmonie                ,   1.0 ,True        ,HL08725299      ,                                                            ,Funk      ,I Got You (I Feel Good)                      ,https://www.musicshopeurope.fr/i-got-you-i-feel-good-hl08725299?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        2003 ,Jay Bocook        ,                  ,MusicWorks Grade 4             ,Maurice Ravel                   ,"This well-known Ravel classic is a study in orchestration as it gradually builds intensity from the quiet opening to the powerful and explosive finish. Jay does a masterful job of adapting this work for concert band using solos for clarinet, flute and trumpet and skillful use of the entire ensemble." ,         ,Hal Leonard                     ,Classique                    ,Concert Band                        ,   4.0 ,False       ,HL04002123      ,                                                            ,          ,Bolero                                       ,https://www.musicshopeurope.fr/bolero-hl04002123?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
9790035248348 ,        2021 ,Johan de Meij     ,                  ,Amstel Concert Band            ,Andrew Lloyd Webber             ,"Le compositeur anglais Andrew Lloyd Webber (1948) a su enchaîner les succès mondiaux au cours des cinq dernières décennies. La comédie musicale et film controversée  Jesus Christ Superstar  (1971) a été suivie par  Evita  (1976),  Cats  (1981),  Song and Dance  (1982), une combinaison de  Variations" ,00:15:00 ,Amstel Music                    ,                             ,Orchestre d'Harmonie                ,   4.0 ,            ,AM 181-010      ,                                                            ,          ,The Phantom of the Opera                     ,https://www.musicshopeurope.fr/the-phantom-of-the-opera-am%20181--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
9790365225743 ,        2019 ,Bert Appermont    ,                  ,Beriato Pop Series             ,                                ,"Bert Appermont est surtout connu par ses compositions pour orchestre d’harmonie. Avec Coldplay in Symphony, il combine son style cinématique et symphonique avec les splendides éléments mélodiques des plus grands succès de Coldplay : « Viva la Vida », « Sky Full of Stars », « Clocks » et « The"        ,00:07:35 ,Beriato Music Publishing        ,Pièce de concert             ,Orchestre d'Harmonie                ,   4.0 ,True        ,BMP19011689     ,A Sky Full of Stars - Clocks - The Scientist - Viva La Vida ,Concert   ,Coldplay in Symphony                         ,https://www.musicshopeurope.fr/coldplay-in-symphony-bmp19011689?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
              ,        2010 ,Sean O'Loughlin   ,                  ,Young Concert Band             ,John Powell                     ,The film score for this hit movie features magnificent adventure themes along with hints of Celtic influences. Sean O'Loughlin's expertly scored arrangement will provide a fresh and appealing addition to a pops or light concert setting.                                                                   ,00:04:45 ,Cherry Lane Music Company       ,"TV, Film, Comédie musicale" ,Orchestre d'Harmonie                ,   3.0 ,True        ,HL02501568      ,                                                            ,Film/TV   ,Music from How to Train Your Dragon          ,https://www.musicshopeurope.fr/music-from-how-to-train-your-dragon-hl02501568?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2f%3fcount%3d50
